STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Total Crime,Region
UTTAR PRADESH,KUSHI NAGAR,2007,9,25,18,17,60,40,0,169,NOTHERN REGION
UTTAR PRADESH,LALITPUR,2007,10,9,14,16,29,28,0,106,NOTHERN REGION
UTTAR PRADESH,LUCKNOW,2007,82,216,57,98,159,513,0,1125,NOTHERN REGION
UTTAR PRADESH,MAHARAJGANJ,2007,23,23,18,18,23,74,0,179,NOTHERN REGION
UTTAR PRADESH,MAHOBA,2007,10,11,12,21,14,13,0,81,NOTHERN REGION
UTTAR PRADESH,MAINPURI,2007,11,46,48,32,22,54,0,213,NOTHERN REGION
UTTAR PRADESH,MATHURA,2007,36,45,26,62,50,250,0,469,NOTHERN REGION
UTTAR PRADESH,MAU,2007,8,26,14,21,32,35,0,136,NOTHERN REGION
UTTAR PRADESH,MEERUT,2007,39,109,38,63,163,405,0,817,NOTHERN REGION
UTTAR PRADESH,MIRZAPUR,2007,10,4,28,13,11,43,0,109,NOTHERN REGION
UTTAR PRADESH,MORADABAD,2007,58,97,34,83,115,212,0,599,NOTHERN REGION
UTTAR PRADESH,MUZAFFARNAGAR,2007,37,100,34,56,72,277,0,576,NOTHERN REGION
UTTAR PRADESH,PILIBHIT,2007,23,31,18,38,18,38,0,166,NOTHERN REGION
UTTAR PRADESH,PRATAPGARH,2007,16,43,27,32,20,107,0,245,NOTHERN REGION
UTTAR PRADESH,RAIBAREILLY,2007,31,39,31,53,38,142,0,334,NOTHERN REGION
UTTAR PRADESH,RAMPUR,2007,40,54,18,50,13,10,0,185,NOTHERN REGION
UTTAR PRADESH,SAHARANPUR,2007,14,34,16,36,77,194,0,371,NOTHERN REGION
UTTAR PRADESH,SANT KABIRNAGAR,2007,9,20,7,13,16,34,0,99,NOTHERN REGION
UTTAR PRADESH,SHAHJAHANPUR,2007,52,69,56,84,43,13,0,317,NOTHERN REGION
UTTAR PRADESH,SHRAWASTI,2007,10,9,4,12,5,24,0,64,NOTHERN REGION
UTTAR PRADESH,SIDHARTHNAGAR,2007,5,24,9,13,33,45,0,129,NOTHERN REGION
UTTAR PRADESH,SITAPUR,2007,67,84,61,69,20,119,0,420,NOTHERN REGION
UTTAR PRADESH,SONBHADRA,2007,16,8,11,21,35,23,0,114,NOTHERN REGION
UTTAR PRADESH,ST.RAVIDASNAGAR,2007,1,5,14,9,2,29,0,60,NOTHERN REGION
UTTAR PRADESH,SULTANPUR,2007,34,47,21,30,13,57,0,202,NOTHERN REGION
UTTAR PRADESH,UNNAO,2007,30,61,52,37,26,61,0,267,NOTHERN REGION
UTTAR PRADESH,VARANASI,2007,20,38,35,20,120,197,0,430,NOTHERN REGION
UTTAR PRADESH,AGRA,2008,42,183,77,123,109,479,0,1013,NOTHERN REGION
UTTAR PRADESH,ALIGARH,2008,62,124,58,37,74,213,0,568,NOTHERN REGION
UTTAR PRADESH,ALLAHABAD,2008,49,124,68,91,55,259,0,646,NOTHERN REGION
UTTAR PRADESH,AMBEDKAR NAGAR,2008,18,45,13,20,20,133,0,249,NOTHERN REGION
UTTAR PRADESH,AURAIYA,2008,11,27,12,7,14,36,0,107,NOTHERN REGION
UTTAR PRADESH,AZAMGARH,2008,24,56,35,17,35,86,0,253,NOTHERN REGION
UTTAR PRADESH,BADAUN,2008,11,41,32,27,47,25,0,183,NOTHERN REGION
UTTAR PRADESH,BAGHPAT,2008,19,43,15,16,8,61,0,162,NOTHERN REGION
UTTAR PRADESH,BAHRAICH,2008,24,62,27,24,22,37,0,196,NOTHERN REGION
UTTAR PRADESH,BALLIA,2008,12,27,20,15,12,43,0,129,NOTHERN REGION
UTTAR PRADESH,BALRAMPUR,2008,12,20,5,12,10,13,0,72,NOTHERN REGION
UTTAR PRADESH,BANDA,2008,35,26,36,70,19,67,0,253,NOTHERN REGION
UTTAR PRADESH,BARABANKI,2008,23,82,47,34,54,110,0,350,NOTHERN REGION
UTTAR PRADESH,BAREILLY,2008,46,121,47,110,89,202,0,615,NOTHERN REGION
UTTAR PRADESH,BASTI,2008,7,18,15,5,15,24,0,84,NOTHERN REGION
UTTAR PRADESH,BIJNOR,2008,30,80,19,52,53,249,0,483,NOTHERN REGION
UTTAR PRADESH,BULANDSHAHAR,2008,28,60,29,51,74,151,0,393,NOTHERN REGION
UTTAR PRADESH,CHANDOLI,2008,4,9,19,10,19,91,0,152,NOTHERN REGION
UTTAR PRADESH,CHITRAKOOT DHAM,2008,22,5,17,21,0,17,0,82,NOTHERN REGION
UTTAR PRADESH,DEORIA,2008,15,13,36,6,17,27,0,114,NOTHERN REGION
UTTAR PRADESH,ETAH,2008,20,66,34,41,17,71,0,249,NOTHERN REGION
UTTAR PRADESH,ETAWAH,2008,19,64,28,43,29,108,0,291,NOTHERN REGION
UTTAR PRADESH,FAIZABAD,2008,23,56,18,26,43,86,0,252,NOTHERN REGION
UTTAR PRADESH,FATEHGARH,2008,23,41,26,35,56,84,0,265,NOTHERN REGION
UTTAR PRADESH,FATEHPUR,2008,16,42,41,32,15,67,0,213,NOTHERN REGION
UTTAR PRADESH,FIROZABAD,2008,27,78,41,43,77,77,0,343,NOTHERN REGION
UTTAR PRADESH,G.R.P.,2008,2,8,0,18,38,0,0,66,NOTHERN REGION
UTTAR PRADESH,GAUTAMBUDH NAGAR,2008,22,49,25,19,53,68,0,236,NOTHERN REGION
UTTAR PRADESH,GHAZIABAD,2008,30,138,39,30,83,202,0,522,NOTHERN REGION
UTTAR PRADESH,GHAZIPUR,2008,6,22,33,17,15,64,0,157,NOTHERN REGION
UTTAR PRADESH,GONDA,2008,27,44,43,39,10,12,0,175,NOTHERN REGION
UTTAR PRADESH,GORAKHPUR,2008,46,117,43,30,43,216,0,495,NOTHERN REGION
UTTAR PRADESH,HAMIRPUR,2008,9,19,13,13,5,10,0,69,NOTHERN REGION
UTTAR PRADESH,HARDOI,2008,42,60,50,67,30,68,0,317,NOTHERN REGION
UTTAR PRADESH,HATHRAS,2008,17,37,27,43,18,92,0,234,NOTHERN REGION
UTTAR PRADESH,J.P.NAGAR,2008,20,34,16,26,37,40,0,173,NOTHERN REGION
UTTAR PRADESH,JALAUN,2008,6,30,37,34,24,47,0,178,NOTHERN REGION
UTTAR PRADESH,JAUNPUR,2008,19,41,44,38,39,161,0,342,NOTHERN REGION
UTTAR PRADESH,JHANSI,2008,7,18,26,24,46,11,0,132,NOTHERN REGION
UTTAR PRADESH,KANNAUJ,2008,11,36,31,27,9,91,0,205,NOTHERN REGION
UTTAR PRADESH,KANPUR DEHAT,2008,26,56,31,64,24,185,0,386,NOTHERN REGION
UTTAR PRADESH,KANPUR NAGAR,2008,72,227,86,136,578,632,0,1731,NOTHERN REGION
UTTAR PRADESH,KANSHIRAM NAGAR,2008,19,29,30,31,5,31,0,145,NOTHERN REGION
UTTAR PRADESH,KAUSHAMBI,2008,26,42,26,59,12,117,0,282,NOTHERN REGION
UTTAR PRADESH,KHIRI,2008,58,91,48,74,29,88,0,388,NOTHERN REGION
UTTAR PRADESH,KUSHI NAGAR,2008,6,14,14,8,6,24,0,72,NOTHERN REGION
UTTAR PRADESH,LALITPUR,2008,16,9,10,11,14,40,0,100,NOTHERN REGION
UTTAR PRADESH,LUCKNOW,2008,82,331,62,226,340,778,0,1819,NOTHERN REGION
UTTAR PRADESH,MAHARAJGANJ,2008,17,26,14,12,14,37,0,120,NOTHERN REGION
UTTAR PRADESH,MAHOBA,2008,12,21,17,24,15,30,0,119,NOTHERN REGION
UTTAR PRADESH,MAINPURI,2008,9,65,38,20,9,40,0,181,NOTHERN REGION
UTTAR PRADESH,MATHURA,2008,24,62,31,64,65,222,0,468,NOTHERN REGION
UTTAR PRADESH,MAU,2008,19,44,12,29,44,74,0,222,NOTHERN REGION
UTTAR PRADESH,MEERUT,2008,50,123,37,73,165,326,0,774,NOTHERN REGION
UTTAR PRADESH,MIRZAPUR,2008,19,19,24,16,6,133,0,217,NOTHERN REGION
UTTAR PRADESH,MORADABAD,2008,75,163,38,117,114,139,0,646,NOTHERN REGION
UTTAR PRADESH,MUZAFFARNAGAR,2008,40,112,28,39,74,258,0,551,NOTHERN REGION
UTTAR PRADESH,PILIBHIT,2008,41,100,35,90,10,359,0,635,NOTHERN REGION
UTTAR PRADESH,PRATAPGARH,2008,33,83,32,52,18,155,0,373,NOTHERN REGION
UTTAR PRADESH,RAIBAREILLY,2008,38,51,33,43,44,90,0,299,NOTHERN REGION
UTTAR PRADESH,RAMPUR,2008,46,83,21,46,17,4,0,217,NOTHERN REGION
UTTAR PRADESH,SAHARANPUR,2008,8,25,23,23,66,153,0,298,NOTHERN REGION
UTTAR PRADESH,SANT KABIRNAGAR,2008,9,40,7,5,18,12,0,91,NOTHERN REGION
UTTAR PRADESH,SHAHJAHANPUR,2008,68,94,68,80,25,10,0,345,NOTHERN REGION
UTTAR PRADESH,SHRAWASTI,2008,6,15,6,13,2,4,0,46,NOTHERN REGION
UTTAR PRADESH,SIDHARTHNAGAR,2008,12,30,16,30,20,30,0,138,NOTHERN REGION
UTTAR PRADESH,SITAPUR,2008,53,129,77,47,21,110,0,437,NOTHERN REGION
UTTAR PRADESH,SONBHADRA,2008,26,24,20,38,37,30,0,175,NOTHERN REGION
UTTAR PRADESH,ST.RAVIDASNAGAR,2008,2,9,11,2,6,16,0,46,NOTHERN REGION
UTTAR PRADESH,SULTANPUR,2008,25,49,12,26,19,43,0,174,NOTHERN REGION
UTTAR PRADESH,UNNAO,2008,36,69,52,50,26,61,0,294,NOTHERN REGION
UTTAR PRADESH,VARANASI,2008,12,38,36,14,98,183,0,381,NOTHERN REGION
UTTAR PRADESH,AGRA,2009,40,185,83,97,85,381,0,871,NOTHERN REGION
UTTAR PRADESH,ALIGARH,2009,58,214,54,109,48,294,0,777,NOTHERN REGION
UTTAR PRADESH,ALLAHABAD,2009,38,126,70,59,51,289,0,633,NOTHERN REGION
UTTAR PRADESH,AMBEDKAR NAGAR,2009,19,49,15,9,19,102,0,213,NOTHERN REGION
UTTAR PRADESH,AURAIYA,2009,11,35,26,20,16,30,0,138,NOTHERN REGION
UTTAR PRADESH,AZAMGARH,2009,17,64,31,26,31,83,0,252,NOTHERN REGION
UTTAR PRADESH,BADAUN,2009,29,67,43,28,18,55,0,240,NOTHERN REGION
UTTAR PRADESH,BAGHPAT,2009,15,45,16,6,20,72,0,174,NOTHERN REGION
UTTAR PRADESH,BAHRAICH,2009,38,86,32,33,27,72,0,288,NOTHERN REGION
UTTAR PRADESH,BALLIA,2009,9,25,31,19,9,53,0,146,NOTHERN REGION
UTTAR PRADESH,BALRAMPUR,2009,8,23,10,11,6,34,0,92,NOTHERN REGION
UTTAR PRADESH,BANDA,2009,23,32,24,42,11,44,0,176,NOTHERN REGION
UTTAR PRADESH,BARABANKI,2009,19,106,39,34,50,104,0,352,NOTHERN REGION
UTTAR PRADESH,BAREILLY,2009,77,153,47,125,96,303,0,801,NOTHERN REGION
UTTAR PRADESH,BASTI,2009,12,22,15,3,0,12,0,64,NOTHERN REGION
UTTAR PRADESH,BIJNOR,2009,30,75,22,46,44,225,0,442,NOTHERN REGION
UTTAR PRADESH,BULANDSHAHAR,2009,38,81,53,36,24,184,0,416,NOTHERN REGION
UTTAR PRADESH,CHANDOLI,2009,3,18,13,4,4,88,0,130,NOTHERN REGION
UTTAR PRADESH,CHITRAKOOT DHAM,2009,20,10,9,22,1,12,0,74,NOTHERN REGION
UTTAR PRADESH,DEORIA,2009,9,38,30,15,12,32,0,136,NOTHERN REGION
UTTAR PRADESH,ETAH,2009,18,45,42,37,13,92,0,247,NOTHERN REGION
UTTAR PRADESH,ETAWAH,2009,5,62,35,42,39,112,0,295,NOTHERN REGION
UTTAR PRADESH,FAIZABAD,2009,22,69,18,27,21,38,0,195,NOTHERN REGION
UTTAR PRADESH,FATEHGARH,2009,17,61,23,30,16,61,0,208,NOTHERN REGION
UTTAR PRADESH,FATEHPUR,2009,28,44,38,39,13,51,0,213,NOTHERN REGION
UTTAR PRADESH,FIROZABAD,2009,26,95,47,59,35,130,0,392,NOTHERN REGION
UTTAR PRADESH,G.R.P.,2009,1,0,1,10,57,0,0,69,NOTHERN REGION
UTTAR PRADESH,GAUTAMBUDH NAGAR,2009,24,60,22,40,46,103,0,295,NOTHERN REGION
UTTAR PRADESH,GHAZIABAD,2009,53,321,66,88,182,556,0,1266,NOTHERN REGION
UTTAR PRADESH,GHAZIPUR,2009,3,16,29,12,22,63,0,145,NOTHERN REGION
UTTAR PRADESH,GONDA,2009,29,74,42,28,12,3,0,188,NOTHERN REGION
UTTAR PRADESH,GORAKHPUR,2009,43,94,50,44,47,255,0,533,NOTHERN REGION
UTTAR PRADESH,HAMIRPUR,2009,16,18,20,21,9,22,0,106,NOTHERN REGION
UTTAR PRADESH,HARDOI,2009,29,87,45,61,13,73,0,308,NOTHERN REGION
UTTAR PRADESH,HATHRAS,2009,22,52,23,33,8,146,0,284,NOTHERN REGION
UTTAR PRADESH,J.P.NAGAR,2009,26,36,16,21,39,69,0,207,NOTHERN REGION
UTTAR PRADESH,JALAUN,2009,11,27,34,41,15,43,0,171,NOTHERN REGION
UTTAR PRADESH,JAUNPUR,2009,18,68,47,30,25,136,0,324,NOTHERN REGION
UTTAR PRADESH,JHANSI,2009,14,36,27,33,35,9,0,154,NOTHERN REGION
UTTAR PRADESH,KANNAUJ,2009,8,48,25,28,8,85,0,202,NOTHERN REGION
UTTAR PRADESH,KANPUR DEHAT,2009,17,82,22,34,16,113,0,284,NOTHERN REGION
UTTAR PRADESH,KANPUR NAGAR,2009,40,227,73,109,210,551,0,1210,NOTHERN REGION
UTTAR PRADESH,KANSHIRAM NAGAR,2009,15,30,29,22,5,26,0,127,NOTHERN REGION
UTTAR PRADESH,KAUSHAMBI,2009,15,30,27,49,12,86,0,219,NOTHERN REGION
UTTAR PRADESH,KHIRI,2009,37,83,40,59,36,68,0,323,NOTHERN REGION
UTTAR PRADESH,KUSHI NAGAR,2009,9,18,22,7,5,21,0,82,NOTHERN REGION
UTTAR PRADESH,LALITPUR,2009,13,9,8,19,12,25,0,86,NOTHERN REGION
UTTAR PRADESH,LUCKNOW,2009,56,306,53,178,256,664,0,1513,NOTHERN REGION
UTTAR PRADESH,MAHARAJGANJ,2009,17,28,17,12,13,38,0,125,NOTHERN REGION
UTTAR PRADESH,MAHOBA,2009,11,22,17,26,6,15,0,97,NOTHERN REGION
UTTAR PRADESH,MAINPURI,2009,16,64,36,38,20,30,0,204,NOTHERN REGION
